lattice_size,L,repeat,seed,T,burn_in_cycles,production_cycles,production_steps_recorded,acceptance_rate,E_per_spin,E2_per_spin2,M_per_spin,M2_per_spin2,abs_M_per_spin,C_per_spin,chi_per_spin
2x2,2,1,207014,2.5,100,300,1200,0.18125,-1.61,3.24,-0.03333333333333333,0.8395833333333333,0.03333333333333333,0.41465599999999997,1.3415555555555556
2x2,2,1,207015,2.6,100,300,1200,0.2275,-1.5316666666666667,3.0833333333333335,-0.06958333333333333,0.8072916666666666,0.06958333333333333,0.4362902695595002,1.2345381944444442
2x2,2,1,207016,2.7,100,300,1200,0.259375,-1.4866666666666666,2.986666666666667,-0.15208333333333332,0.7872916666666666,0.15208333333333332,0.4260570035055633,1.1320923353909462
2x2,2,1,207017,2.8,100,300,1200,0.25625,-1.5033333333333334,3.013333333333333,0.11208333333333333,0.7939583333333333,0.11208333333333333,0.3843480725623581,1.116279513888889
2x2,2,1,207018,3.0,100,300,1200,0.29,-1.4383333333333332,2.91,0.17375,0.769375,0.17375,0.3738654320987656,0.9855812500000001
2x2,2,1,207019,3.25,100,300,1200,0.3525,-1.23,2.5,-0.0016666666666666668,0.6829166666666666,0.0016666666666666668,0.37381301775147935,0.8405094017094016
2x2,2,1,207020,3.5,100,300,1200,0.385,-1.2283333333333333,2.51,-0.04375,0.6827083333333334,0.04375,0.3269215419501133,0.7780505952380953
2x2,2,1,207021,4.0,100,300,1200,0.42125,-1.235,2.5433333333333334,-0.0875,0.68875,0.0875,0.2545270833333333,0.6810937499999999
2x2,2,1,207022,4.5,100,300,1200,0.54125,-0.94,1.92,0.1425,0.5591666666666667,0.1425,0.20472098765432098,0.4789870370370371
2x2,2,1,207023,5.0,100,300,1200,0.598125,-0.775,1.7233333333333334,0.07875,0.504375,0.07875,0.1796333333333333,0.39853875000000005
2x2,2,2,208000,0.25,100,300,1200,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
2x2,2,2,208001,0.5,100,300,1200,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
2x2,2,2,208002,0.75,100,300,1200,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
2x2,2,2,208003,1.0,100,300,1200,0.02,-1.94,3.88,0.20958333333333334,0.974375,0.20958333333333334,0.46560000000000024,3.7217993055555554
2x2,2,2,208004,1.25,100,300,1200,0.02375,-1.9483333333333333,3.8966666666666665,0.98,0.9783333333333334,0.98,0.2576995555555561,0.0573866666666671
2x2,2,2,208005,1.5,100,300,1200,0.015,-1.985,3.97,0.36625,0.9939583333333334,0.36625,0.05293333333333313,2.2928513888888893
2x2,2,2,208006,1.75,100,300,1200,0.04625,-1.9233333333333333,3.8466666666666667,-0.2833333333333333,0.9679166666666666,0.2833333333333333,0.19259501133786863,2.028888888888889
2x2,2,2,208007,1.8,100,300,1200,0.095,-1.7783333333333333,3.5633333333333335,0.10125,0.9077083333333333,0.10125,0.4948936899862826,1.9943483796296295
2x2,2,2,208008,1.9,100,300,1200,0.07375,-1.83,3.66,-0.335,0.9291666666666667,0.335,0.3447091412742379,1.7198771929824563
2x2,2,2,208009,2.0,100,300,1200,0.10625,-1.7916666666666667,3.5833333333333335,0.11041666666666666,0.913125,0.11041666666666666,0.37326388888888884,1.8018663194444444
2x2,2,2,208010,2.1,100,300,1200,0.105,-1.7883333333333333,3.5766666666666667,-0.30041666666666667,0.9127083333333333,0.30041666666666667,0.34333837238599124,1.5665869708994709
2x2,2,2,208011,2.2,100,300,1200,0.14375,-1.6216666666666666,3.256666666666667,-0.03958333333333333,0.8422916666666667,0.03958333333333333,0.518069329660239,1.5285905934343433
2x2,2,2,208012,2.3,100,300,1200,0.18,-1.67,3.34,-0.14375,0.861875,0.14375,0.416710775047259,1.462975543478261
2x2,2,2,208013,2.4,100,300,1200,0.21375,-1.535,3.0833333333333335,-0.13666666666666666,0.8070833333333334,0.13666666666666666,0.5049363425925929,1.3140092592592594
2x2,2,2,208014,2.5,100,300,1200,0.2325,-1.5283333333333333,3.0633333333333335,-0.11958333333333333,0.803125,0.11958333333333333,0.46561955555555556,1.2621197222222222
2x2,2,2,208015,2.6,100,300,1200,0.205625,-1.5716666666666668,3.1766666666666667,-0.13166666666666665,0.8245833333333333,0.13166666666666665,0.4180654174884942,1.2419188034188033
2x2,2,2,208016,2.7,100,300,1200,0.306875,-1.4366666666666668,2.9133333333333336,0.16416666666666666,0.76875,0.16416666666666666,0.46602042371589697,1.0989619341563786
2x2,2,2,208017,2.8,100,300,1200,0.2475,-1.46,2.9266666666666667,-0.035416666666666666,0.7752083333333334,0.035416666666666666,0.4056462585034016,1.1056485615079366
2x2,2,2,208018,3.0,100,300,1200,0.295,-1.4233333333333333,2.9,-0.059166666666666666,0.76375,0.059166666666666666,0.38849876543209877,1.0136657407407408
2x2,2,2,208019,3.25,100,300,1200,0.32625,-1.3366666666666667,2.7133333333333334,-0.10958333333333334,0.725625,0.10958333333333334,0.3509228139381986,0.8782972222222222
2x2,2,2,208020,3.5,100,300,1200,0.41125,-1.1266666666666667,2.3133333333333335,-0.11708333333333333,0.6397916666666666,0.11708333333333333,0.34088344671201815,0.7155236111111111
2x2,2,2,208021,4.0,100,300,1200,0.45375,-1.1083333333333334,2.283333333333333,0.02666666666666667,0.635,0.02666666666666667,0.2637326388888888,0.6342888888888889
2x2,2,2,208022,4.5,100,300,1200,0.5375,-0.9633333333333334,1.9933333333333334,0.034166666666666665,0.5720833333333334,0.034166666666666665,0.21043401920438953,0.5074808641975309
2x2,2,2,208023,5.0,100,300,1200,0.610625,-0.6583333333333333,1.4566666666666668,0.0475,0.45125,0.0475,0.16372222222222224,0.359195
