lattice_size,L,repeat,seed,T,burn_in_cycles,production_cycles,production_steps_recorded,acceptance_rate,E_per_spin,E2_per_spin2,M_per_spin,M2_per_spin2,abs_M_per_spin,C_per_spin,chi_per_spin
32x32,32,0,3206016,2.7,100,300,307200,0.37441650390625,-0.9804275258382161,0.9660322526097298,-0.030160770416259766,0.01295781772583723,0.030160770416259766,0.6734126267499912,4.569370796083162
32x32,32,0,3206017,2.8,100,300,307200,0.410205078125,-0.9127534230550131,0.8378134747346242,-0.013409442901611328,0.01171222236007452,0.013409442901611328,0.6131805304137892,4.21756679356085
32x32,32,0,3206018,3.0,100,300,307200,0.4604150390625,-0.8038028589884441,0.6495603277782599,0.02384859085083008,0.010827100637058417,0.02384859085083008,0.3938180733455283,3.5015152133079455
32x32,32,0,3206019,3.25,100,300,307200,0.50260986328125,-0.7371163431803386,0.5464035871624947,0.03335015614827474,0.010989465961853663,0.03335015614827474,0.2969560037523888,3.1120881968803387
32x32,32,0,3206020,3.5,100,300,307200,0.5469580078125,-0.6515246073404948,0.42789139956235883,-0.010693041483561198,0.0044374212622642515,0.010693041483561198,0.28480454256204935,1.2648097283203923
32x32,32,0,3206021,4.0,100,300,307200,0.60602783203125,-0.5635757827758789,0.3205234166483084,0.006640338897705078,0.003615471757948399,0.006640338897705078,0.18596823787927974,0.9142726802616381
32x32,32,0,3206022,4.5,100,300,307200,0.65213623046875,-0.48722924550374347,0.23998787020643553,0.011125125885009766,0.003015289145211379,0.011125125885009766,0.1312506327438673,0.6579816036702583
32x32,32,0,3206023,5.0,100,300,307200,0.68997802734375,-0.4293177541097005,0.18660317977269492,0.0019829622904459637,0.002996444317201773,0.0019829622904459637,0.09377569910364741,0.6128664940045194
32x32,32,1,3207000,0.25,100,300,307200,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
32x32,32,1,3207001,0.5,100,300,307200,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
32x32,32,1,3207002,0.75,100,300,307200,4.39453125e-05,-1.9999287414550782,3.9997155225276946,0.9999821853637695,0.9999644055217505,0.9999821853637695,0.0010042110435380083,4.707239289321782e-05
32x32,32,1,3207003,1.0,100,300,307200,0.000751953125,-1.9974542872111003,3.9898451240360737,0.9993592262268066,0.9987202463671565,0.9993592262268066,0.02201040698264478,0.0014165222552264822
32x32,32,1,3207004,1.25,100,300,307200,0.00403076171875,-1.9847545878092447,3.9394033336639405,0.9960010846455892,0.992029409520328,0.9960010846455892,0.099981612872798,0.009215103088899923
32x32,32,1,3207005,1.5,100,300,307200,0.0134765625,-1.9524308522542317,3.8124123946825663,0.9868967564900716,0.9740018713970979,0.9868967564900716,0.19395099232962013,0.025028899139745892
32x32,32,1,3207006,1.75,100,300,307200,0.03555419921875,-1.8752889760335287,3.5178713153799377,0.9628920237223307,0.9272942836334308,0.9628920237223307,0.3887260306894729,0.07796109039632679
32x32,32,1,3207007,1.8,100,300,307200,0.04253662109375,-1.8522544987996419,3.4320925729970138,0.9544793891906739,0.9112121202920874,0.9544793891906739,0.3937484400201659,0.10309171330018468
32x32,32,1,3207008,1.9,100,300,307200,0.05645263671875,-1.8096562067667643,3.276500665595134,0.9391603024800619,0.8823178117101391,0.9391603024800619,0.46663734055289957,0.15938719296556023
32x32,32,1,3207009,2.0,100,300,307200,0.07985595703125,-1.7476758575439453,3.0575832971930503,0.9089629364013672,0.8271285916119814,0.9089629364013672,0.822372902678012,0.46846559261979337
32x32,32,1,3207010,2.1,100,300,307200,0.109375,-1.6569070688883463,2.749536691705386,0.8666786066691081,0.7528588358064493,0.8666786066691081,0.9742295999482545,0.8421320160512853
32x32,32,1,3207011,2.2,100,300,307200,0.14451171875,-1.5536631266276042,2.419401442805926,0.8110119438171387,0.6597814752782385,0.8110119438171387,1.1704768028906538,0.9500403266023546
32x32,32,1,3207012,2.3,100,300,307200,0.22095947265625,-1.3381247584025064,1.7948647210498652,0.48739470799763995,0.24674027876307567,0.48739470799763995,0.8298178540834222,4.090068537420107
32x32,32,1,3207013,2.4,100,300,307200,0.2525244140625,-1.2471067174275716,1.5610562947889168,0.43412320454915365,0.22818518792589507,0.43412320454915365,1.0277564686122374,16.948151977757345
32x32,32,1,3207014,2.5,100,300,307200,0.30600830078125,-1.1232960891723633,1.2672177193065484,0.19369029998779297,0.055165016651153566,0.19369029998779297,0.8886051400289944,7.22906494639814
32x32,32,1,3207015,2.6,100,300,307200,0.3485107421875,-1.040129623413086,1.0866410452127457,0.006358534495035807,0.03150169438372056,0.006358534495035807,0.7227700580427439,12.390897594208884
32x32,32,1,3207016,2.7,100,300,307200,0.38643310546875,-0.9473915863037109,0.9012030132611593,0.046736043294270835,0.019964599832892418,0.046736043294270835,0.5130107206019134,6.743359370463178
32x32,32,1,3207017,2.8,100,300,307200,0.4060595703125,-0.9173402150472005,0.8467184061805407,0.017544269561767578,0.024741074703633785,0.017544269561767578,0.6798806253317974,8.93559709592789
32x32,32,1,3207018,3.0,100,300,307200,0.456923828125,-0.8175753911336263,0.671951950341463,0.022097403208414714,0.012033533019324144,0.022097403208414714,0.4007742753178718,3.940774499249114
32x32,32,1,3207019,3.25,100,300,307200,0.50813720703125,-0.7225534439086914,0.5247330928345522,-0.032221317291259766,0.008339146512250106,0.032221317291259766,0.25687140875432296,2.3003555758918326
32x32,32,1,3207020,3.5,100,300,307200,0.54506591796875,-0.6597827021280924,0.4384867628912131,-0.009659601847330728,0.005553766613205274,0.009659601847330728,0.2652827784894939,1.5975742040813916
32x32,32,1,3207021,4.0,100,300,307200,0.60412841796875,-0.5645895640055338,0.3213425068060557,-0.000583038330078125,0.003833499898513158,0.000583038330078125,0.16519238541420123,0.9812889509936173
32x32,32,1,3207022,4.5,100,300,307200,0.65465087890625,-0.47964019775390626,0.2324691860874494,0.0002599334716796875,0.002763042747974396,0.0002599334716796875,0.12209451797077185,0.628730352654722
32x32,32,1,3207023,5.0,100,300,307200,0.6907666015625,-0.4262549591064453,0.184255650639534,-0.010085951487223308,0.002915895494321982,0.010085951487223308,0.10495428512549551,0.576341826953085
32x32,32,2,3208000,0.25,100,300,307200,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
32x32,32,2,3208001,0.5,100,300,307200,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
32x32,32,2,3208002,0.75,100,300,307200,5.37109375e-05,-1.9997245788574218,3.998901036977768,0.9999311447143555,0.9998624595254659,0.9999311447143555,0.00481633398319698,0.000225765655310776
32x32,32,2,3208003,1.0,100,300,307200,0.0007763671875,-1.9972921625773112,3.9891994305948417,0.9993184725443522,0.9986389056469004,0.9993184725443522,0.02401065173899042,0.0015319844076202571
32x32,32,2,3208004,1.25,100,300,307200,0.003662109375,-1.9855717213948567,3.9426107103625934,0.9962018458048503,0.9924266434460879,0.9962018458048503,0.07579209541814634,0.006984385410851246
32x32,32,2,3208005,1.5,100,300,307200,0.01260009765625,-1.9548405838012695,3.82180125489831,0.9876180203755697,0.9754257560645541,0.9876180203755697,0.18183819802026038,0.024850359633849923
32x32,32,2,3208006,1.75,100,300,307200,0.034267578125,-1.8840507634480794,3.550675391604503,0.9654500198364258,0.9322233609855175,0.9654500198364258,0.34376720056722976,0.0758463244361727
32x32,32,2,3208007,1.8,100,300,307200,0.03977783203125,-1.865708351135254,3.482163603057464,0.9592728487650554,0.9203708290929595,0.9592728487650554,0.4095846910849508,0.09468058461000813
32x32,32,2,3208008,1.9,100,300,307200,0.058193359375,-1.8036314010620118,3.2549306231240434,0.9367094739278158,0.8777166010066867,0.9367094739278158,0.5231738616562086,0.15735239979724278
32x32,32,2,3208009,2.0,100,300,307200,0.0798046875,-1.7462261072794596,3.0513162811100485,0.91373685836792,0.8353277999535202,0.91373685836792,0.5147298216124909,0.21132985008335936
32x32,32,2,3208010,2.1,100,300,307200,0.10562255859375,-1.66478577931722,2.77524705256025,0.8741218249003092,0.7652048294370373,0.8741218249003092,0.8673492563374939,0.5441168676524978
32x32,32,2,3208011,2.2,100,300,307200,0.147255859375,-1.5435233815511067,2.3889601853489877,0.7890720685323079,0.6274970855936408,0.7890720685323079,1.3743086977109487,2.2632058208747385
32x32,32,2,3208012,2.3,100,300,307200,0.1821240234375,-1.4526652018229167,2.116594551304976,0.7379366048177083,0.5489861608793338,0.7379366048177083,1.2308059400731686,1.9748633152321715
32x32,32,2,3208013,2.4,100,300,307200,0.29121826171875,-1.15090695699056,1.3291944422324498,0.08058894475301107,0.02158405171086391,0.08058894475301107,0.819132192565222,6.438175442969618
32x32,32,2,3208014,2.5,100,300,307200,0.317509765625,-1.0891676584879557,1.1910097812612852,0.10449265162150065,0.035943371218939625,0.10449265162150065,0.7739134714100147,10.250099497388984
32x32,32,2,3208015,2.6,100,300,307200,0.35346435546875,-1.0188387934366863,1.042468736519416,-0.016084054311116536,0.021994871410230796,0.016084054311116536,0.6719999254560327,8.560708768353614
32x32,32,2,3208016,2.7,100,300,307200,0.389423828125,-0.9451411437988281,0.8970335404078166,-0.06101779301961263,0.011699399190644423,0.06101779301961263,0.5255913464217518,3.0250583706207324
32x32,32,2,3208017,2.8,100,300,307200,0.4083251953125,-0.9067790603637695,0.8257731756071249,-0.022195701599121095,0.011785367280244827,0.022195701599121095,0.46039657703498366,4.129908337652151
32x32,32,2,3208018,3.0,100,300,307200,0.4555908203125,-0.8205543390909831,0.6771504874527454,0.006511783599853516,0.0069123033061623575,0.006511783599853516,0.437027732105144,2.344925860014434
32x32,32,2,3208019,3.25,100,300,307200,0.50573974609375,-0.726069590250651,0.5302218118309975,0.022701276143391926,0.010302917932470639,0.022701276143391926,0.29517976150639336,3.0838374380881457
32x32,32,2,3208020,3.5,100,300,307200,0.5466748046875,-0.6479710133870443,0.42298424303531645,-0.001051158905029297,0.005484606636067231,0.001051158905029297,0.26062336798162394,1.6043159262423359
32x32,32,2,3208021,4.0,100,300,307200,0.6066943359375,-0.5621660614013672,0.3190193411707878,0.0014638773600260417,0.0031553804874420166,0.0014638773600260417,0.19127427707277178,0.8072288129323059
32x32,32,2,3208022,4.5,100,300,307200,0.6542041015625,-0.486051025390625,0.23890780170758566,-0.001869347890218099,0.0032952326412002244,0.001869347890218099,0.13462198925881771,0.74905331021723
32x32,32,2,3208023,5.0,100,300,307200,0.69131591796875,-0.4301512781778971,0.18738155528903008,0.004975865681966146,0.0025903050353129706,0.004975865681966146,0.09631470268217185,0.5254237790265349
