2.500000000000000000e-01 -2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 -2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e-01 -1.999844716389974186e+00 3.999380268653233816e+00 9.999611790974934911e-01 9.999224458883206879e-01 2.496523327189842552e-03
1.000000000000000000e+00 -1.997179857889811450e+00 3.988752606627013808e+00 9.992851448059081321e-01 9.985724488687184319e-01 2.574612881183687210e-02
1.250000000000000000e+00 -1.984903318617078805e+00 3.939977061218685961e+00 9.960369004143609928e-01 9.920996005046699429e-01 8.888690118813731555e-02
1.500000000000000000e+00 -1.953764313591850987e+00 3.817607560604810768e+00 9.873042954338920874e-01 9.748059109639789499e-01 1.873085622563747943e-01
1.750000000000000000e+00 -1.879748488532172246e+00 3.534589925557375167e+00 9.642245165506997395e-01 9.298634065811833826e-01 3.754070055378315174e-01
1.800000000000000044e+00 -1.858649330139160227e+00 3.455872962358924827e+00 9.567566511366103477e-01 9.155620401766565442e-01 3.998788480890342334e-01
1.899999999999999911e+00 -1.808610123528374691e+00 3.272899159010913550e+00 9.387356334262424440e-01 8.815198655633462721e-01 5.147791365614287074e-01
2.000000000000000000e+00 -1.747479955885145486e+00 3.056571390016211254e+00 9.121416600545247944e-01 8.326810435619619311e-01 7.383766717489000930e-01
2.100000000000000089e+00 -1.661626336839463924e+00 2.765062598768207369e+00 8.715233018663194331e-01 7.609262326525317865e-01 9.401651158780293116e-01
2.200000000000000178e+00 -1.552512584262424111e+00 2.416918958342737955e+00 8.007081582811143017e-01 6.454479116408361472e-01 1.391238561463396195e+00
2.299999999999999822e+00 -1.399778565300835664e+00 1.967143039388789205e+00 6.426761711968316249e-01 4.318461530986759667e-01 1.072004180222853043e+00
2.399999999999999911e+00 -1.222643708123101192e+00 1.503081532633966821e+00 3.391163910759820155e-01 1.774821584713127676e-01 9.891721427656291477e-01
2.500000000000000000e+00 -1.111048168606228126e+00 1.239739708503087456e+00 1.576064554850260535e-01 5.636742323637009000e-02 8.308583932881568046e-01
2.600000000000000089e+00 -1.028806063334147147e+00 1.063047413312726563e+00 5.046498616536459342e-02 2.906695958640840086e-02 6.860538987922661924e-01
2.700000000000000178e+00 -9.576534186469184418e-01 9.214229354262352123e-01 -1.481417338053385435e-02 1.487393891645802380e-02 5.706715645912187052e-01
2.799999999999999822e+00 -9.122908994886609335e-01 8.367683521740966190e-01 -6.020291646321614815e-03 1.607955478131771129e-02 5.844859109268566444e-01
3.000000000000000000e+00 -8.139775297376844465e-01 6.662209218574894898e-01 1.748592588636610143e-02 9.924312320848305627e-03 4.105400269228480781e-01
3.250000000000000000e+00 -7.285797924465602371e-01 5.337861639426814131e-01 7.943371666802300293e-03 9.877176802191469165e-03 2.830023913377017197e-01
3.500000000000000000e+00 -6.530927742852105089e-01 4.297874684962961211e-01 -7.134600745307075227e-03 5.158598170512252237e-03 2.702368963443890770e-01
4.000000000000000000e+00 -5.634438027275933125e-01 3.202950882083839823e-01 2.507059309217664778e-03 3.534784047967858001e-03 1.808116334554175919e-01
4.500000000000000000e+00 -4.843068228827582256e-01 2.371216193338235023e-01 3.171903822157118216e-03 3.024521511461999990e-03 1.293223799911522864e-01
5.000000000000000000e+00 -4.285746637980142881e-01 1.860801285670863336e-01 -1.042374504937065892e-03 2.834214948945575161e-03 9.834822897043826728e-02
