lattice_size,L,repeat,seed,T,burn_in_cycles,production_cycles,production_steps_recorded,acceptance_rate,E_per_spin,E2_per_spin2,M_per_spin,M2_per_spin2,abs_M_per_spin,C_per_spin,chi_per_spin
4x4,4,1,407016,2.7,100,300,4800,0.28640625,-1.2042708333333334,1.7825,-0.13903645833333333,0.556923828125,0.13903645833333333,0.7291780740359698,3.1857344674318413
4x4,4,1,407017,2.8,100,300,4800,0.293125,-1.2084895833333333,1.8626432291666666,-0.012135416666666666,0.5617447916666667,0.012135416666666666,0.8208084819214145,3.209128704737103
4x4,4,1,407018,3.0,100,300,4800,0.37671875,-1.0057291666666666,1.3263802083333334,0.024036458333333333,0.43775065104166666,0.024036458333333333,0.5598027584876546,2.331588798466435
4x4,4,1,407019,3.25,100,300,4800,0.44515625,-0.82046875,0.9701171875,0.11442708333333333,0.34957682291666664,0.11442708333333333,0.4498150517751479,1.656532999465812
4x4,4,1,407020,3.5,100,300,4800,0.5271875,-0.65359375,0.6785286458333334,-0.054947916666666666,0.26083984375,0.054947916666666666,0.3282858524659865,1.1786083209325398
4x4,4,1,407021,4.0,100,300,4800,0.5621875,-0.6441145833333334,0.6448567708333334,0.020364583333333332,0.25008463541666665,0.020364583333333332,0.22997317437065973,0.9986796766493055
4x4,4,1,407022,4.5,100,300,4800,0.6275,-0.53703125,0.4977734375,-0.04390625,0.20720703125,0.04390625,0.16542883873456796,0.7298818576388889
4x4,4,1,407023,5.0,100,300,4800,0.68734375,-0.4340104166666667,0.3679296875,0.0309375,0.17220703125,0.0309375,0.11492137326388888,0.5479996875
4x4,4,2,408000,0.25,100,300,4800,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
4x4,4,2,408001,0.5,100,300,4800,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
4x4,4,2,408002,0.75,100,300,4800,0.0,-2.0,4.0,1.0,1.0,1.0,0.0,0.0
4x4,4,2,408003,1.0,100,300,4800,0.001875,-1.9923958333333334,3.9733854166666664,0.9980989583333333,0.996435546875,0.9980989583333333,0.05990815972221952,0.0037442599826409406
4x4,4,2,408004,1.25,100,300,4800,0.004375,-1.9798958333333334,3.9297395833333333,0.9949739583333334,0.9905826822916667,0.9949739583333334,0.09986122222221638,0.007801657986111365
4x4,4,2,408005,1.5,100,300,4800,0.01171875,-1.945625,3.817083333333333,0.9846354166666667,0.9727669270833333,0.9846354166666667,0.22490092592592723,0.03477358217592652
4x4,4,2,408006,1.75,100,300,4800,0.036875,-1.8690625,3.5666927083333335,-0.243046875,0.9329720052083333,0.243046875,0.38294506802721145,7.989944884672619
4x4,4,2,408007,1.8,100,300,4800,0.041875,-1.8669791666666666,3.556848958333333,0.9627864583333333,0.933193359375,0.9627864583333333,0.35179135588134297,0.05542751133294783
4x4,4,2,408008,1.9,100,300,4800,0.065625,-1.7715104166666666,3.2935286458333333,-0.15421875,0.8765690104166667,0.15421875,0.6882193439327495,7.181352316337719
4x4,4,2,408009,2.0,100,300,4800,0.0621875,-1.79453125,3.3377473958333335,0.934765625,0.890732421875,0.934765625,0.4696199544270847,0.13556518554687447
4x4,4,2,408010,2.1,100,300,4800,0.09328125,-1.6718229166666667,2.9872526041666667,-0.12802083333333333,0.82453125,0.12802083333333333,0.697544633015243,6.157271742724868
4x4,4,2,408011,2.2,100,300,4800,0.128125,-1.5923958333333332,2.780390625,-0.8111979166666666,0.77462890625,0.8111979166666666,0.8088136693640954,0.8479043363320715
4x4,4,2,408012,2.3,100,300,4800,0.15046875,-1.524375,2.5733333333333333,-0.82875,0.7361197916666666,0.82875,0.754976764335223,0.34290942028985516
4x4,4,2,408013,2.4,100,300,4800,0.22,-1.4086979166666667,2.3198567708333333,-0.38921875,0.6658138020833333,0.38921875,0.9317415289231289,3.428817111545139
4x4,4,2,408014,2.5,100,300,4800,0.2209375,-1.5402083333333334,2.6054947916666666,-0.18609375,0.7501171875,0.18609375,0.5971278888888878,4.579112343749999
4x4,4,2,408015,2.6,100,300,4800,0.2709375,-1.1958333333333333,1.776640625,-0.16203125,0.54849609375,0.16203125,0.8204100920447073,3.213796724759615
4x4,4,2,408016,2.7,100,300,4800,0.26703125,-1.2879166666666666,1.9862760416666667,0.09682291666666666,0.60521484375,0.09682291666666666,0.718895366559976,3.5309046907150203
4x4,4,2,408017,2.8,100,300,4800,0.30625,-1.2519791666666666,1.9152083333333334,-0.33557291666666667,0.58376953125,0.33557291666666667,0.7097071419713722,2.6923448505704366
4x4,4,2,408018,3.0,100,300,4800,0.42296875,-0.8958333333333334,1.123046875,-0.11526041666666667,0.38604817708333333,0.11526041666666667,0.5698302469135802,1.9880704716435185
4x4,4,2,408019,3.25,100,300,4800,0.438125,-0.8753125,1.0401822916666668,-0.03984375,0.37388671875,0.03984375,0.415068885601578,1.8328575721153846
4x4,4,2,408020,3.5,100,300,4800,0.495,-0.79078125,0.9465234375,-0.196171875,0.33414388020833335,0.196171875,0.4195114477040816,1.3515907459077383
4x4,4,2,408021,4.0,100,300,4800,0.6115625,-0.60765625,0.5995963541666667,0.11044270833333333,0.23517252604166666,0.11044270833333333,0.23035023600260418,0.8918997368706597
4x4,4,2,408022,4.5,100,300,4800,0.6328125,-0.52625,0.49682291666666667,0.04861979166666667,0.20380533854166666,0.04861979166666667,0.17373539094650206,0.7162362823109567
4x4,4,2,408023,5.0,100,300,4800,0.66375,-0.46208333333333335,0.419453125,-0.05674479166666667,0.18288736979166667,0.05674479166666667,0.13179655555555553,0.5749356749131944
