2.500000000000000000e-01 -2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e-01 -2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e-01 -2.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 -1.977777777777777857e+00 3.955555555555555713e+00 5.322222222222222632e-01 9.905555555555555225e-01 1.729185185185186102e-01
1.250000000000000000e+00 -1.981111111111111045e+00 3.962222222222222090e+00 9.929166666666665586e-01 9.921527777777777724e-01 9.441185185185191342e-02
1.500000000000000000e+00 -1.944444444444444642e+00 3.888888888888889284e+00 1.188888888888888912e-01 9.770833333333333037e-01 1.896855967078189542e-01
1.750000000000000000e+00 -1.907222222222222152e+00 3.814444444444444304e+00 -5.402777777777777873e-02 9.614583333333333037e-01 2.298279667422526151e-01
1.800000000000000044e+00 -1.815000000000000169e+00 3.632222222222222907e+00 -2.476388888888888806e-01 9.229861111111111738e-01 4.133207590306355317e-01
1.899999999999999911e+00 -1.825555555555555598e+00 3.653333333333333766e+00 -2.775000000000000244e-01 9.276388888888890127e-01 3.545726890325227032e-01
2.000000000000000000e+00 -1.764444444444444260e+00 3.528888888888888520e+00 -1.465277777777777568e-01 9.015972222222221610e-01 4.151203703703704728e-01
2.100000000000000089e+00 -1.796666666666666634e+00 3.595555555555555838e+00 -9.055555555555555580e-02 9.159722222222222987e-01 3.327034517510708000e-01
2.200000000000000178e+00 -1.688333333333333242e+00 3.383333333333333304e+00 -8.166666666666667906e-02 8.701388888888889062e-01 4.362190082644628042e-01
2.299999999999999822e+00 -1.718333333333333490e+00 3.441111111111111232e+00 8.874999999999999556e-02 8.834027777777778700e-01 3.680676328502414663e-01
2.399999999999999911e+00 -1.590000000000000080e+00 3.191111111111111232e+00 -5.277777777777774466e-03 8.298611111111111605e-01 4.577533436213991336e-01
2.500000000000000000e+00 -1.568888888888888999e+00 3.151111111111111196e+00 -2.111111111111110827e-02 8.212500000000000355e-01 4.406957037037035896e-01
2.600000000000000089e+00 -1.576111111111111240e+00 3.176666666666667194e+00 -2.152777777777777415e-02 8.257638888888889639e-01 4.089223098838482007e-01
2.700000000000000178e+00 -1.487777777777777644e+00 2.997777777777777874e+00 -3.916666666666665519e-02 7.884722222222221300e-01 4.293634100492811356e-01
2.799999999999999822e+00 -1.462777777777777954e+00 2.929999999999999716e+00 7.680555555555555747e-02 7.757638888888890305e-01 4.026809334845049548e-01
3.000000000000000000e+00 -1.410555555555555785e+00 2.856666666666666909e+00 -1.750000000000000513e-02 7.577777777777777724e-01 3.849510288065843278e-01
3.250000000000000000e+00 -1.278888888888888964e+00 2.611111111111111160e+00 -7.944444444444444253e-02 7.031944444444443443e-01 3.687076046460662226e-01
3.500000000000000000e+00 -1.206111111111111134e+00 2.469999999999999751e+00 -1.138888888888888867e-01 6.738888888888888706e-01 3.304281179138321423e-01
4.000000000000000000e+00 -1.126111111111111063e+00 2.338888888888889017e+00 -8.305555555555554914e-02 6.437500000000000444e-01 2.659844907407407089e-01
4.500000000000000000e+00 -9.183333333333333348e-01 1.907777777777777795e+00 2.680555555555555122e-02 5.534027777777777990e-01 2.098032007315957792e-01
5.000000000000000000e+00 -7.011111111111111294e-01 1.568888888888888999e+00 4.222222222222221655e-02 4.715277777777777679e-01 1.719327407407407193e-01
