T,n_repeats,burn_in_cycles,production_cycles,E_per_spin_mean,E_per_spin_stderr,E2_per_spin2_mean,E2_per_spin2_stderr,M_per_spin_mean,M_per_spin_stderr,M2_per_spin2_mean,M2_per_spin2_stderr,abs_M_per_spin_mean,abs_M_per_spin_stderr,C_per_spin_mean,C_per_spin_stderr,chi_per_spin_mean,chi_per_spin_stderr,acceptance_rate_mean,acceptance_rate_stderr
2.5,3,100,300,-1.4654340277777778,0.04955217870925661,2.416401909722222,0.12050833054968986,0.22291666666666665,0.26256795272082795,0.7075976562499999,0.0293349427157399,0.34697916666666667,0.1832773277973809,0.6758251087962956,0.060910729018290505,3.3281405208333332,0.9932789498860765,0.21161458333333336,0.008031479676785046
2.6,3,100,300,-1.2420833333333332,0.04930169194564934,1.8816145833333333,0.11718432962532449,-0.14282118055555557,0.06693019801532461,0.5768891059027778,0.029962472186343393,0.14282118055555557,0.06693019801532461,0.7904905626780631,0.019686043450665297,3.36942715984464,0.09458678643345714,0.2615625,0.020919613006299454
2.7,3,100,300,-1.2300694444444444,0.028979828985694893,1.8578124999999999,0.0645495771016939,0.028749999999999994,0.08438898819875772,0.5703515625000001,0.017584250054108463,0.12144097222222221,0.012681786627711206,0.7529481500533456,0.02906341245024265,3.2905599842463986,0.12049855992737078,0.2891666666666666,0.013646727865082213
2.8,3,100,300,-1.180625,0.05117325547685568,1.7730555555555556,0.11685960258854444,-0.10609375,0.11536518293674128,0.5435177951388889,0.029922644249889847,0.12571180555555556,0.10504921846706011,0.7631484913844013,0.03214148220173553,2.889392345610119,0.16130282701605372,0.31197916666666664,0.01286236907394762
3.0,3,100,300,-0.9500173611111111,0.031733390010684544,1.2250737847222222,0.0586983828178379,0.008784722222222227,0.06764591195375926,0.4113541666666667,0.01493517478439208,0.085625,0.030801538335228505,0.5698253906250001,0.005785167982294547,2.1446669680748456,0.10031771134027985,0.4002604166666666,0.013357725084925373
3.25,3,100,300,-0.8317881944444445,0.022581880921844513,0.9925130208333334,0.023849106816058275,0.05498263888888888,0.04791932108187188,0.35556206597222223,0.009344134222004988,0.08154513888888888,0.021977301570857595,0.4538645778544817,0.023654517302150145,1.7129671518874645,0.05997947474744782,0.45593749999999994,0.014440239188202543
3.5,3,100,300,-0.7148611111111111,0.040274601018161174,0.7935763888888889,0.07965042396060015,-0.10928819444444444,0.04389516450248734,0.2920355902777778,0.021853170196482537,0.10928819444444444,0.04389516450248734,0.3648076979402873,0.027859549765029214,1.2628027881117727,0.04998851519635806,0.5208854166666668,0.01349862952791671
4.0,3,100,300,-0.6109027777777778,0.01830975078644937,0.6002690972222222,0.02555071540736528,0.03924479166666667,0.036884387414449986,0.23861219618055554,0.005887466518799538,0.04796006944444444,0.03131215005171801,0.22639639937789355,0.003766878786145054,0.9374045057508681,0.031817280784950955,0.5916666666666667,0.015037207903323614
4.5,3,100,300,-0.5394791666666667,0.008433801915918146,0.5123350694444444,0.015039395689350614,-0.05449652777777778,0.06281496580040445,0.2148133680555556,0.009358843472465546,0.08690972222222222,0.04066946999963386,0.17473978480795607,0.005687834411880304,0.725162868119856,0.004465733661689504,0.6300520833333333,0.0015371202670181085
5.0,3,100,300,-0.43081597222222223,0.01904148273424011,0.3728255208333333,0.02562434828841824,-0.010746527777777778,0.025403448210144047,0.17092447916666667,0.007305220102683608,0.031371527777777776,0.014525588905404285,0.11935869618055554,0.0063034218765176874,0.542458627025463,0.02053792651871843,0.6830729166666667,0.010150372230790922
